,Title,Platform,Userscore,Comment,Username
72227,Conker's Bad Fur Day,Nintendo64,10,"If not the best platform game ever, it's clearly the most funny and original one. The story is as crazy as fabulous, with a lot of references to classic movies (Dracula, Saving Private Ryan, Terminator, etc), and the dialogues are particularly irreverent and pleasuring. One of the last games on the N64 collection, but a real masterpiece and a wonderful swan song for the Nintendo/RareIf not the best platform game ever, it's clearly the most funny and original one. The story is as crazy as fabulous, with a lot of references to classic movies (Dracula, Saving Private Ryan, Terminator, etc), and the dialogues are particularly irreverent and pleasuring. One of the last games on the N64 collection, but a real masterpiece and a wonderful swan song for the Nintendo/Rare collaboration.",Pinto-Vegas
72228,Conker's Bad Fur Day,Nintendo64,9,"Great characters, story, atmosphere, and humor.  The game develops really well.  There are stages that change everything and really keep everything fresh.  It has both skill and puzzle challenges.  There is so much variety I was hooked through the entire game.  My only complaint is the controls felt the slightest bit sluggish.  Some of the platforming feels wrong until you put in enoughGreat characters, story, atmosphere, and humor.  The game develops really well.  There are stages that change everything and really keep everything fresh.  It has both skill and puzzle challenges.  There is so much variety I was hooked through the entire game.  My only complaint is the controls felt the slightest bit sluggish.  Some of the platforming feels wrong until you put in enough time to get used to it.",thebeachinator
72229,Conker's Bad Fur Day,Nintendo64,8,"This game is brilliant it has a great story line of wacky and fun its one of tho games that is still playable today and holds up well i still have a load of fun when i go back to it and see all the references like the Aliens scene when Ripley fights the Alien queen and the sense of humor is great even know it looks like a kids game the swearing just feels weirdly right in there its funny,This game is brilliant it has a great story line of wacky and fun its one of tho games that is still playable today and holds up well i still have a load of fun when i go back to it and see all the references like the Aliens scene when Ripley fights the Alien queen and the sense of humor is great even know it looks like a kids game the swearing just feels weirdly right in there its funny, dont you just love the evil little guy",Mr_NoFace
72230,Conker's Bad Fur Day,Nintendo64,10,Este juego es un masterpice buena parodia historia tremendo gamplay buenas graficas buenisimos Lever inolvidable sountrack super fun multipleyer cool Enemies ther no more to tell like i said Masterpice,xThexEvilxLordx
72231,Conker's Bad Fur Day,Nintendo64,10,Just yes. That guy that gave this game a 0 don't know what he talking about. This game is one of the most ridiculous and hilarious game nintendo ever made.,catman1132000
72232,Conker's Bad Fur Day,Nintendo64,10,I grew up with this game yes I was to young to understand the humor but it has a heart of gold under the crude exterior there could have been a sequel but Microsoft was an idiot they could have millions of dollars is anyone that stupid they could have,conkerdasqurrel
72233,Conker's Bad Fur Day,Nintendo64,9,"I loved this game. The graphics are not the best (DK64 and BanjoTooie are better in that aspect), but is a minor flaw. This game have one of the best multiplayers for N64, also the humor is soooo funny. You cant find a game with this plus nowdays. This game is a gem. Get it or at least play it in a emulator.",LuisAntonio
72234,Conker's Bad Fur Day,Nintendo64,10,"Quite possibly my favorite game of all time, rivaled by Half-Life 2. I love nearly everything about this game. I love the graphics, the music, the gameplay, the story, the characters, the humor, the references, and the even the bosses. This game to me is nothing short of a masterpiece. Nearly every little thing it does is superb and it emerges from the gaming den triumphant. Overall 99/100",Rehmedies97
72235,Conker's Bad Fur Day,Nintendo64,10,"I PLAYED IT in 2015 STILL THE BEST GAME EVER, even though the references to the movies are quite old because they are making fun of terminator, jaws itd. This game is still funny and definately the best game in my library",benio102
72236,Conker's Bad Fur Day,Nintendo64,9,Juegazo con ambientacion estilo mario 64 pero insultos violencia y mas cosas.Me encanta el modo historia y el modo multijugador es muy bueno tambien.Ojala algun dia veamos una secuela,davidESP
72237,Conker's Bad Fur Day,Nintendo64,9,"This game... wow. Just wow. It's without a doubt one of the best platformers on the N64. Like games with crude humor, sexual innuendo, amazing graphics, and hilarious stories? Well then you're gonna love this one. However, this is a hard game. Some moments can be a tiny bit frustrating. However, this is Rareware at it's best.",yoshistar456
72238,Conker's Bad Fur Day,Nintendo64,9,"This is one of the best N64 Games, because Conker is very badass character and this game is platformer for children, but on real deal this is prohibited game, because many boobs, a lot of ass, a lot of urine, a lot of **** Awesome game.",Shadow1
72239,Conker's Bad Fur Day,Nintendo64,10,one of the best games ever. Its gameplay is not as advanced as other games from the time but the story dialogues and character design easily make up for that,amateurcritic2
72240,Conker's Bad Fur Day,Nintendo64,10,Conker. WHERE TO BEGIN! This game has great controls. The game is very funny and has a good amount of variety. The characters are creative and funny. The plot is laughable. The game is very fun. Well it's not my favorite game of all time but it's up there. This game is the best Rareware game besides Banjo-Kazooie. I 100% recommend this funny game!,GamecubeLover
72241,Conker's Bad Fur Day,Nintendo64,10,"This game graphics were the best for the console just so rich in detail, then playing was like any plat-former but with context sensitive and some funny violent moments. The story is one of the craziest in gaming history it just blows my mind that the only thing bad about this game is that is a bit short. There is a lot of varierity and good multiplayer also. So go buy this gem of gamingThis game graphics were the best for the console just so rich in detail, then playing was like any plat-former but with context sensitive and some funny violent moments. The story is one of the craziest in gaming history it just blows my mind that the only thing bad about this game is that is a bit short. There is a lot of varierity and good multiplayer also. So go buy this gem of gaming history or at least the original xbox version or the rare replay",LeoConker
72242,Conker's Bad Fur Day,Nintendo64,10,"This is what a real adult game looks like! It is smart, hilarious, crude and full of wonder. With most games I know exactly what to expect from the very beginning, but Conker didn't stop surprising me till the very end.Now, who do I have to bribe to get developers make more games like that?",rocketpony
72243,Conker's Bad Fur Day,Nintendo64,10,"the best game in history, the best n64 game, the best rareware game, the best game franchise,the best protagonist, the most variety situations in a gamr",gaizkagamerYT
72244,Conker's Bad Fur Day,Nintendo64,10,"The best 3D platformer ever made,The story is went from simple to comically complicated in the end, this is the funniest game I have ever played, it's self aware and crude.The gameplay is just like banjo kazoi but with some improvements, for one example the swimming is a little annoying but I got used to it and it's far better than banjo's swimming.So with great gameplay, funny storyThe best 3D platformer ever made,The story is went from simple to comically complicated in the end, this is the funniest game I have ever played, it's self aware and crude.The gameplay is just like banjo kazoi but with some improvements, for one example the swimming is a little annoying but I got used to it and it's far better than banjo's swimming.So with great gameplay, funny story and a likeable protagonist, conker became my favorite platformer and I highly recommand it.",FromKanga
72245,Conker's Bad Fur Day,Nintendo64,8,"            This review contains spoilers, click expand to view.        WARNING: THIS GAME HAS BEEN GIVEN AN ""M"" RATING BY THE ESRB. AS A RESULT, IT MAY CONTAIN BLOOD, GORE, SWEARING, VIOLENCE, INNUENDOS AND MORE. NOT FOR ANYONE UNDER 17 YEARS OF AGEIn 2001, before motion control sports and childhood-ruining third installments, Rare was making a killing off of developing games for Nintendo. One of these games released during this time period was Twelve Tales: Conker 64...At least, that was what it was called...in 1998. Now entitled Conker's Bad Fur day, this was a Nintendo 64 game that sold poorly, likely because it released late into the console's life, and other reasons, which I'll get to in a bit. It was one of the last titles Rare developed for a Nintendo console. So is this the last hurrah of a game company as I knew and loved it, or is this literally a Bad Fur Day?One night, Conker is at a bar, intoxicated as you would guess, when he rings up his Lola the Rabbit look-a-like girlfriend Berri. He tells her that he'll be home soon but he goes in the wrong direction, not because he forgot the way but because he's drunk as hell, and ends up in the kingdom of the Panther king. We then see said Panther king drinking milk when his table breaks, spilling his milk. He then orders his local scientist, Professor Von Kriplespac, to fix the table and they devise a plan to capture Conker and use him to hold up the table. The plot is ridiculous and funny...until it becomes 1% less funny when Berri gets kidnapped. Gotta fill the cliché bar, eh guys?This game looks really damn good for an N64 game. Of course the graphics have aged slightly, but it still has a nice look to it. The animations are surprisingly detailed, if a bit stiff, and the environments don't look too shabby. The soundtrack is great. My favorites have to be Windy and Co., Rock Solid, and, of course, The Great Mighty Poo's Opera. What's REALLY impressive is how they fit a busload of voice acting into a cartridge! A CARTRIDGE!!!!The gameplay, however, is what docks this game some points. It's your typical platformer affair. You can run, jump, and kill enemies. There are also some puzzles which are...okay. They are often creative and yield some VERY hilarious results, but they take a large amount of trial and error. The game features an overworld where you can transition from one level to another, although many are initially blocked off until Conker earns a certain amount of cash. Yes, in this game, you're main and really only collectable is cash. You can earn cash from beating puzzles or levels. Almost all the levels parody some sort of movie such as Terminator, Terminator 2, Jaws, The Matrix, Saving Privet Ryan, and even Ridley Scott's Alien. The controls work well enough, but jumping is slightly delayed which can often be frustrating. What I REALLY hate is the slowdown. Sometimes, the game can slow down to about 15 to 24 frames per second. Does it ruin the game? No, but once I noticed it, it was hard to un-notice it.Overall, Conker's Bad Fur Day is a DELIGHTFUL platformer. That really stands on its own. While it has some issues, You are almost guaranteed a good time. The original game is somewhat of a rarity, and while there has been a remake for the original Xbox, you're best bet is to play this using the Rare Replay compilation for the Xbox One. jetpacks and Butlers, here we come.",NerdyMayonnaise
72246,Conker's Bad Fur Day,Nintendo64,9,"Conker's BFD is almost a miracle. With all odds stacked against it, but it became a cult classic over time. With fantastic characters, witty cutscenes, distinct worlds and a lot of different gameplay styles, Conker broke almost every expectation that I had for it within the first few minutes. There are problems that I did have, such as the FPS shooting sections being too numerous, as theseConker's BFD is almost a miracle. With all odds stacked against it, but it became a cult classic over time. With fantastic characters, witty cutscenes, distinct worlds and a lot of different gameplay styles, Conker broke almost every expectation that I had for it within the first few minutes. There are problems that I did have, such as the FPS shooting sections being too numerous, as these sections were frustrating and tedious to control, as the N64 controller does not hold up well. Despite this, Conker is a fantastic game, and one which we will probably never be able to ever see again.",ashketchum
72247,Conker's Bad Fur Day,Nintendo64,9,"A game that was so ahead of its time, it's astounding that it is not referenced when talking about today's standard in gaming. It's further unfortunate that it is legally owned by company Microsoft who have done little with the use of company Rare.9/10",nathanhere
72248,Conker's Bad Fur Day,Nintendo64,10,This Game Is My Favorite N64 Game I Love The Graphics And the Game Is Really Funny Rareware Did A Great Job I Wish Game Got A Sequel But We Never Saw It Til The Light Of day,Cjminecraftpro
72249,Conker's Bad Fur Day,Nintendo64,9,"Conker's Bad Fur Day is an amazing platformer with tons and tons of content! Alongside with the adult and kind crude humor of the game, this game flies under the radar but does well once you pick it up and play it",Amora
72250,Conker's Bad Fur Day,Nintendo64,10,"It's the best game i ever seen in the world! It's a surprise for Nintendo 64, a game with kid game appearance, but it's extremely adult, blood, dirty worlds, strong violence, and other things, this game have a lot of references, i'll challenge you to find them all, it's awesome! congratulations Rareware, you guys made the best game ever",TheMike577
72251,Conker's Bad Fur Day,Nintendo64,10,"When Rare was still doing original masterpieces. Best game on the N64. With humor in the cutscenes, very entertaining.If that was not enough, add to that the multiplayer which even in offline mode at that time had great multiple-hour fun playing with a friend.",Meta1234
72252,Conker's Bad Fur Day,Nintendo64,9,This game stands the test of time. It's still enjoyable and very fun to play. The jokes are really funny and unlike anything you'll ever see in another Nintendo 64 game. Rare really used every trick to do the best graphics on the system for this game and it also has a great soundtrack which helps the atmosphere. I give this game a 9/10.,maximhue
72253,Conker's Bad Fur Day,Nintendo64,10,"Funniest and best Game i evr played , its so bad that there isnt a Part 2 for NGC",DarkerSonic06
72254,Conker's Bad Fur Day,Nintendo64,10,One of The Best Rareware games ever made. This Platformer is just classic. you need to play it,Awczarek
76233,Mario Tennis,Nintendo64,10,The first Tennis videogame I ever played. It also aspired me to play tennis later in my life. This game is still amazing and still has charm. It is way better than any nintendo wii tennis game. Yoshi is by far the best. I used every character and got them all to gold. I still have a copy to this day. It is one of the few n64 games i wish to keep.,2ksnipefest
76234,Mario Tennis,Nintendo64,0,Se on perseestä ja syvältä haistakaa paska homot.,JyriV.
76235,Mario Tennis,Nintendo64,6," Not bad, can't wait till it cames out on Gamecube.",Doce'
76236,Mario Tennis,Nintendo64,9,This game was so amazing me and my daddy used to always play it. It was so good and it never gets old i could just go over who didnt have an N64 back then?,emoney
76237,Mario Tennis,Nintendo64,9,This is my favourite tennis game of all time. The gameplay was absolutely fantastic and in my opinion this was one of the best 4 player games on the N64 (which is saying something). Easy enough to get into but difficult to master it got the balance just right and didn't clutter the gameplay with needless powerups like the Gamecube follow-up. Great memories.,dinosauryoshi
76238,Mario Tennis,Nintendo64,7,"Mario Tennis has a good physics system, and a lot of characters to choose from. It is a great multiplayer game for the N64, but the limited number of modes unfortunately leads to the single-player experience feeling largely repetitive after a while. Despite this, it is still an enjoyable game, and one of the better spin-off sports games for any platform.",ashketchum
76239,Mario Tennis,Nintendo64,10,This game single handedly made tennis fun. Easy to play but hard to master.,AKthaBeast
76240,Mario Tennis,Nintendo64,10,"One of the most hilarious, gratifying multiplayer games I know of. Beautiful summer days were lost as me and a couple of friends would sit indoors and let us get blasted by this iconic but overlooked title.",mrnice
76241,Mario Tennis,Nintendo64,0, The worst game in the whole wide world and Nintendo r stupid to make it £20.,BenF.
76242,Mario Tennis,Nintendo64,8," A great game, with it's only real drawback being not enough to do in the 1 player game. It's particularly good though with 3 friends.",ZiggyStardust
76243,Mario Tennis,Nintendo64,9, One of the best n64 games! eva!,DuncanS.
76244,Mario Tennis,Nintendo64,10, Those who said 9 or below SUCK. it's Da best. Daisy's hot.,YoYo
76245,Mario Tennis,Nintendo64,10,This game rocks my socks ! ! ! its the best its cool that u can be Shy Guy.,PyroFreak
76246,Mario Tennis,Nintendo64,10," This game is fun for the whole family. I haven't beaten everything in the game yet, and I have put well over twenty hours into it.",ChristiaanL.
76247,Mario Tennis,Nintendo64,10, Its good- go buy it.,Bob
76248,Mario Tennis,Nintendo64,10, The perfect game!!!,MikeC.
76249,Mario Tennis,Nintendo64,10, This game is the best game ever for N64!!!,[Anonymous]
76250,Mario Tennis,Nintendo64,9,Best tennis game for the n64 by far. mario tennis is great fun. not much of a 1 player mode though :( get friends have serve it up. :),RobertA.
76251,Mario Tennis,Nintendo64,10," It's 2007, 7 years since this great game came out, and I still love it. Although, the second day I started playing recently all my data got deleted.. NOW they tell me not to rapidly press on off.",AcePilot
76252,Mario Tennis,Nintendo64,10," I'll give it a 10, GO BUY IT!...or else! ",DanielB.
76253,Mario Tennis,Nintendo64,9, Addicting even for a non tennis fan.,SeanB.
76254,Mario Tennis,Nintendo64,10,It's great!,MaxR.
76255,Mario Tennis,Nintendo64,9,This is a great and fantastic N64 game and as well as a classic. I do think that Power Tennis is better but this game started the series and it is very original.,GamecubeLover
76256,Mario Tennis,Nintendo64,8,"It is another excellent sporty Mario game. I don't have much to say about it, so I won't. I won't pretend like this game is something from another world, or something to bow down to. But it is one of the funnest games on the Nintendo 64 period. Would it make it into my top 10? I am not sure, but it certainly up there. Do you like Mario? Do you like tennis? Do you like having fun? Look no further.",Guishu
76257,Mario Tennis,Nintendo64,8,(Not a review of the N64 game but of the GameBoy Color game)The game is good but it should be called Marth Tennis because of the overly horizontally sized hitboxes,dcrappyvillager
86531,Mario Golf,Nintendo64,8,"This game is okay. I have it on the Wii, and played it once. I haven't played it in AGES but is still a good game. The graphics are great for the N64. The controls are mediocre but got used to it. The character selection is okay. The course designs were fine. Mario Golf 64 is good overall but not the best. It is wourth playing.",Beastprogamer
86532,Mario Golf,Nintendo64,7,I remember playing this on lazy days in with the family. A great multi-player game if you're after a chilled out affair! Never did really enjoy playing it alone though.,dinosauryoshi
86533,Mario Golf,Nintendo64,9,Yes. this is the greatest mario sports game. ever. Mario tennis very close though.,RobertA.
86534,Mario Golf,Nintendo64,9, Although the game has questionable physics... it's the best golf title I've ever played.,XISMZERO
87381,Rayman 2: The Great Escape,Nintendo64,10,"BenjaminB. is a freaking loonatic. This game oozes with creativity, and unique gameplay DK64 failed to offer. Not that DK64 was a bad game, it's like comparing salt to sugar. They're two completely different things. All in all, wonderful game.",GenuineOpinion
87382,Rayman 2: The Great Escape,Nintendo64,10," Don't judge a book buy its cover. This may look cheesy, but it really isn't. I remember the first time I got to play it, it was with my cousin and man, it was fun. The settings and are beautiful and unique, as well as the character designs and the characters themselves. While the game may look like another Banjo Kazooie, it really isn't. It has a dark and exciting. It has a Don't judge a book buy its cover. This may look cheesy, but it really isn't. I remember the first time I got to play it, it was with my cousin and man, it was fun. The settings and are beautiful and unique, as well as the character designs and the characters themselves. While the game may look like another Banjo Kazooie, it really isn't. It has a dark and exciting. It has a dose of great humor in it as well. Oh yeah, and it's extremely fun to play as well as it is entertaining for those people around you to watch. Rayman himself is probably the coolest hero next to Link. Don't ignore this one!!",MichelleP.
87383,Rayman 2: The Great Escape,Nintendo64,10," Ah, I remember that day, in 1998, I was 12 years old. Walking through the game store, looking for something to spend my money on. Aha!, Banjo-Kazooie! My little sister asks me to by her a different game. Rayman 2. ""plllf, looks mediocre"" I say. I bought it to make her happy. I went home to spend the next few hours playing my game. Little did I know they would be some of the best hours of Ah, I remember that day, in 1998, I was 12 years old. Walking through the game store, looking for something to spend my money on. Aha!, Banjo-Kazooie! My little sister asks me to by her a different game. Rayman 2. ""plllf, looks mediocre"" I say. I bought it to make her happy. I went home to spend the next few hours playing my game. Little did I know they would be some of the best hours of my life. Stunning music and graphics, fluent controls, perfectly pitched platforming, a mammoth story, and a truly difficult adventure make it my favourite game on the N64.",EwanM
87384,Rayman 2: The Great Escape,Nintendo64,9,"Well, Rayman 2: The Great Escape was certainly a great addition to my gaming collection as a young child. I honestly didn't expect to be hooked as much to Rayman 2, considering I found the first instalment to be particularly frustrating. However, I loved it. The controls were practically flawless, with a few minor hiccups, like when the camera angle suddenly spun around and you forgetWell, Rayman 2: The Great Escape was certainly a great addition to my gaming collection as a young child. I honestly didn't expect to be hooked as much to Rayman 2, considering I found the first instalment to be particularly frustrating. However, I loved it. The controls were practically flawless, with a few minor hiccups, like when the camera angle suddenly spun around and you forget which way you're supposed to be heading. Was it left, or right? The audio was absolutely amazing. Tension when tension was required, and excitement when excitement was required. The only part of this game I didn't particularly enjoy was the storyline. There was simply too many characters to understand what was going on when I was a child. However, I didn't let this bother me. Some levels were incredibly hard (The Sanctuary of Stone and Fire to name just one), however I had good fun giving them a go. I am awaiting the arrival of Rayman 3D on the Nintendo 3DS (which is this game, but on the 3DS). I hope it's just as good and too many things haven't changed, otherwise I may never get another chance to play this game...",MichaelMcKitt
87385,Rayman 2: The Great Escape,Nintendo64,10,"Well, this was one of the first games i played as a kid, and I can honestly say, that it is still one of my favourites. It held beautiful art and graphics that just captivated you; puzzling challenges that can keep you thrilled; and a simple, yet adorable story, that leads through this mystical world...",maxxy3000
87386,Rayman 2: The Great Escape,Nintendo64,10,"This game is one of the best games I've ever played. It has great visuals, great gameplay and the difficulty is perfect. The levels in the game are nicely varied as well. There's nothing bad I can really say about this game, however some of the later ports are known to have some issues and the Playstation version of this game (from what I've heard) is missing some levels.I'd recommendThis game is one of the best games I've ever played. It has great visuals, great gameplay and the difficulty is perfect. The levels in the game are nicely varied as well. There's nothing bad I can really say about this game, however some of the later ports are known to have some issues and the Playstation version of this game (from what I've heard) is missing some levels.I'd recommend playing this on PC or Dreamcast as well as the Nintendo 64.",GameReviewer11
87387,Rayman 2: The Great Escape,Nintendo64,8," when this game came out, I had the choice between this one and Donkey Kong 64. I'm really glad I chose DK64. one year later I played this game (low budget) on the PC with a gamepad. there's nothing bad in this game, but there isn't anything in it which makes it special. I even forgot I've ever played it, so further years later I played it again. you don't do when this game came out, I had the choice between this one and Donkey Kong 64. I'm really glad I chose DK64. one year later I played this game (low budget) on the PC with a gamepad. there's nothing bad in this game, but there isn't anything in it which makes it special. I even forgot I've ever played it, so further years later I played it again. you don't do anything wrong with this game, but don't expect a gameplay-revolution.",BenjaminB.
87388,Rayman 2: The Great Escape,Nintendo64,10," Wacky, twisted three dimensional cartoon. What truly makes the game are it's bold, richly detailed worlds, fuild controls and balls out epic structure, with the wicked twist of Alice in Wonderland style surreal splashes of colour and life.",Zoomeister
87389,Rayman 2: The Great Escape,Nintendo64,10,"When I see critics prasising platform games and they do not speak about Rayman my heart is a little bit hurt. I mean, for it's time Rayman had one of the best controls and enviroments I've ever seen. The characters were cartoony and memorable and even with a bad fighting system, the game was true to it's roots and the pursuit stages are so iconic that they should be right next to MarioWhen I see critics prasising platform games and they do not speak about Rayman my heart is a little bit hurt. I mean, for it's time Rayman had one of the best controls and enviroments I've ever seen. The characters were cartoony and memorable and even with a bad fighting system, the game was true to it's roots and the pursuit stages are so iconic that they should be right next to Mario Bros.' first stage and Green Hill. Rayman will always be our dark little gem.",EremitaJ
87390,Rayman 2: The Great Escape,Nintendo64,9,This game is absolutely amazing!PROS-Story-Gameplay-CombatCons-Bugs    .,youlouz
87391,Rayman 2: The Great Escape,Nintendo64,10,"Well If i wouldn't play this game when i was a child i think i will never be interest about videogames and i wouldn´t be here. This game is so awesome, the bosses, the stoy, the characters, the levels, and much more!!!",Juangonchy2015
87392,Rayman 2: The Great Escape,Nintendo64,10,"Rayman 2 is the one of the best 3D platform game of all time and platforms, All of the mechanics are fun to play, visuals is stunning - don't skip this game",BazZzilio
87393,Rayman 2: The Great Escape,Nintendo64,9,Insanely Good SequelIt's That Rare Sequel That Is Just As Good If Not Better Than The First.,JPK
87394,Rayman 2: The Great Escape,Nintendo64,9,"Rayman 2 is, in my opinion, the most underrated 3D platformer ever. The gameplay is unique and fun, the platforming is exquisite, and the tone is just, great. It also has very tight controls that Super Mario 64 didn't give us.",SonicSpeedo92
87395,Rayman 2: The Great Escape,Nintendo64,9,"Now this game is in my opinion near perfect, and does everything correctly. WHERE DO I START??? he controls are tight, the levels are flowing and all 19 levels are GREAT. And the difficulty is great for new gamers but not hardcore. Because this game is super easy. However the game does have bugs and on the ps2 version TERRIBLE frame rate problems so the game is not perfect so I give thisNow this game is in my opinion near perfect, and does everything correctly. WHERE DO I START??? he controls are tight, the levels are flowing and all 19 levels are GREAT. And the difficulty is great for new gamers but not hardcore. Because this game is super easy. However the game does have bugs and on the ps2 version TERRIBLE frame rate problems so the game is not perfect so I give this game a 9.5/10",mr123
91626,Donkey Kong 64,Nintendo64,7,"This game is decent. It's not my favourite Donkey Kong game in the series; however this game is the most unique from others: It's the first 3D Donkey Kong game. The story and controls are fine. King K. Rool is awesome. The character models look good. The Graphics are okay. The Intro is so awesome, it's DK Rap. I like the Smash Bros. Remix slightly better though. Great game though, and youThis game is decent. It's not my favourite Donkey Kong game in the series; however this game is the most unique from others: It's the first 3D Donkey Kong game. The story and controls are fine. King K. Rool is awesome. The character models look good. The Graphics are okay. The Intro is so awesome, it's DK Rap. I like the Smash Bros. Remix slightly better though. Great game though, and you should either pick it up, or download it.",Beastprogamer
91627,Donkey Kong 64,Nintendo64,10,This is da best game ever.You suck rustys for given it a 3.if you had a mind you would realize it is 1 of da best n64 games.,BillS.
91628,Donkey Kong 64,Nintendo64,10, This game is so cool it reminds me of my old friends. he he . . .i still have the rap memorized!,SilentNinja
91629,Donkey Kong 64,Nintendo64,10, This is a wicked awesome game! Rusty you are SOO stupid if you hate this game. I think this game has alot to it and can be challengeing and fun! Me and my brother play it all the time and my brother had this game since he has been 6 and now he's 18 and still hasn't beaten it!,AlyssaW.
91630,Donkey Kong 64,Nintendo64,10, Freakn awesome game. Rusty just does not have his head screwed on right. DK all the way.,JonathanG.
91631,Donkey Kong 64,Nintendo64,7,I completely demolished this game when it came out....about 2 months after i got it i had it beatin 100%.,RobertA.
91632,Donkey Kong 64,Nintendo64,9, My daughter loves this game.,CesarG.
91633,Donkey Kong 64,Nintendo64,9," I thought this was a cool game, I may not play it anymore but I remembered how cool it was, the sound, the graphics for it's time. The only problem is that there could have been more challenge because there could have been more moves and more minigames and stuff.",J.M.
91634,Donkey Kong 64,Nintendo64,10,Oh come on! this game is a god damn classic!,Whatsyourtipple?....apintthereof
91635,Donkey Kong 64,Nintendo64,9," Hmm. well for one thing, DK64 came out in 1999, and it hasn't even been 10 years since release, so if your brother was 6 when it came out, wouldn't he be about 16-17 by then? And by the way, everyone is entitled to their own opinion and that goes for all of you below me, so he can give the game the score whatever he wants. i give the game a 8. it was fun, it wasn't perfect, Hmm. well for one thing, DK64 came out in 1999, and it hasn't even been 10 years since release, so if your brother was 6 when it came out, wouldn't he be about 16-17 by then? And by the way, everyone is entitled to their own opinion and that goes for all of you below me, so he can give the game the score whatever he wants. i give the game a 8. it was fun, it wasn't perfect, it was fun while it lasted, but i consider even DKC2 a better game (obviously).",BrandenL
91636,Donkey Kong 64,Nintendo64,9," There are WAY too many collectibles in this game but the gameplay, graphics, and most of all, the music makes up for the game.",SamH.
91637,Donkey Kong 64,Nintendo64,7,Its a good jump ´n run and worth to play but its not overwhelming.,Caestus
91638,Donkey Kong 64,Nintendo64,10,"What else can be said about this game? Everyone knows that it was amazing and still is amazing to this day. This is one of the main things that makes me so sad when I am reminded that Microsoft now owns rareware. They made amazing games like this that we will never see remastered. I would like Nintendo to try to get some of those rights though for them to remake this game. It was trulyWhat else can be said about this game? Everyone knows that it was amazing and still is amazing to this day. This is one of the main things that makes me so sad when I am reminded that Microsoft now owns rareware. They made amazing games like this that we will never see remastered. I would like Nintendo to try to get some of those rights though for them to remake this game. It was truly amazing and can't ever be replicated the same way. This game would be awesome on the switch though and I know for a fact that almost everyone that owned a switch would get one and people who didn't have a switch would run to the store to get one because this game is just that good. Platforming that is just perfect, music that is just magical, and the level design is just breathtaking. They did so much right here and this stands as one of my highest rated games of all time",wegie125
91639,Donkey Kong 64,Nintendo64,6,"Im playing this game on my Wii U with HDMI 55"" TV!Graphics: 9/10Sound: 6/10Controls: 3/10Overall: 6/10I never played it back in the days. Sure it looks very nice, but it has aged for worse than Mario 64.Donkey Kong 64 didnt survive the test of time :/",Daggdroppen
91640,Donkey Kong 64,Nintendo64,5,"The Game was innovated And Great Back in The Old Days, But Time Past and The Game started to Aged not in Good Way, Constastly Backtracking, Bad Game Design, Forced Mini Games, but The Game still have DK Charm",ALMSOUD94
91641,Donkey Kong 64,Nintendo64,10," The best game I will ever play! The collectibles, the music, everything in this is perfect. I will remember it forever.",ShawnL
91642,Donkey Kong 64,Nintendo64,9,Still worth playing today!  I loved the Donkey Kong Country series but this took it and advanced it to a whole new level.  I still enjoy playing Donkey Kong Country 2 and Donkey Kong 64 today.  This is a great franchise  that I hope can continue to put good games together.,asggamefan
91643,Donkey Kong 64,Nintendo64,9,"This game is the best game of all! I have an old Nintendo 64, my parents gave it to me as a Christmas gift when I was just 3 years old, and this game is the first video game I played in my life. Of course I could not beat this game when I was 3 years old, but recently I decided to try to beat this game and I finally did it. The Music in this game is the best game music ever. An interestingThis game is the best game of all! I have an old Nintendo 64, my parents gave it to me as a Christmas gift when I was just 3 years old, and this game is the first video game I played in my life. Of course I could not beat this game when I was 3 years old, but recently I decided to try to beat this game and I finally did it. The Music in this game is the best game music ever. An interesting plot, some levels are quite hard, but all you need to beat this game is perseverance. Best game ever!",javier_2998
91644,Donkey Kong 64,Nintendo64,10,"I do agree trying to collect everything and be a completionist is VERY OVERWHELMING. I never knew where to start. BUT it is self awarding. The game is very nostalgic (at least for me) I remember watching my nephew play it when I was little and having a blast. A couple flaws, the camera is frustrating, and hard to get used to, plus, I felt the combat wasn't as good as it could be, thingsI do agree trying to collect everything and be a completionist is VERY OVERWHELMING. I never knew where to start. BUT it is self awarding. The game is very nostalgic (at least for me) I remember watching my nephew play it when I was little and having a blast. A couple flaws, the camera is frustrating, and hard to get used to, plus, I felt the combat wasn't as good as it could be, things re-spawned 5 seconds after you kill them, so there's no point to killing enemies, really.",sampearl
91645,Donkey Kong 64,Nintendo64,9,"So many items to collect in the game. You play as 5 different DK crew characters: Donkey Kong, Diddy Kong, Tiny Kong, Lanky Kong, and Chunky Kong. There are a lot of fun places in the game and the missions add even more fun to the game, especially the bosses.",Zilcell
91646,Donkey Kong 64,Nintendo64,10,This is the best game everI love Collecting everything and the music is awesome,BlackPriest
91647,Donkey Kong 64,Nintendo64,10,"There is no game I know of in the last few years that match up to this masterpiece. The music is memorable and catchy, the characters varied, the collectibles in large number and a joy to collect (especially when you feel like a god when you know where everything is on familiar levels). The graphics were great for the time and really there needs to be more games like it - a horde ofThere is no game I know of in the last few years that match up to this masterpiece. The music is memorable and catchy, the characters varied, the collectibles in large number and a joy to collect (especially when you feel like a god when you know where everything is on familiar levels). The graphics were great for the time and really there needs to be more games like it - a horde of collectibles that you can take your time with and enjoy instead of rushing to get to the top of a leaderboard and not truly taking in the sensation.",MichaeI
